@relation TWS-3D-v3.3.1-grayscale

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute class {Cell,Background,Garbage}

@data
50,46.443378,-3.635983,-0.715982,7.818238,-12.644724,-21.430346,43.59341,-0.451603,-0.00379,0.015019,0.006995,-0.002154,39.252304,-0.009239,-0.000035,0.000057,0.000005,-0,28.989904,0.001904,-0.000008,0,-0,-0,Garbage
37,40.672897,0.503717,2.684368,-8.497252,-218.833069,115.127922,36.331604,0.116126,-0.034603,-0.004817,0.000749,0.018693,33.711311,0.009054,-0.000578,-0.000002,0.000001,-0,28.430569,0.002371,-0.000006,-0,-0,-0,Garbage
58,47.609592,0.20466,-2.088085,2.353341,41.533375,-123.343544,41.04203,0.060915,0.006975,-0.004899,0.002061,0.007742,36.349098,0.004035,-0.000431,0.000024,-0,-0,28.901905,0.002271,-0.000007,-0,-0,-0,Garbage
57,49.19701,0.301926,-1.438032,5.181847,199.949478,-22.122412,44.124325,-0.073562,0.05764,0.006074,-0.004264,-0.015336,38.838898,-0.002076,-0.00018,0.000049,0,-0.000001,29.290672,0.002116,-0.000009,-0,-0,-0,Garbage
45,45.976757,-1.436537,2.268265,-0.090411,-201.014465,149.950439,45.137348,-0.251245,0.073926,0.016951,-0.008826,-0.021013,41.008942,-0.007225,0.000135,0.000064,0.000001,-0.000001,29.578743,0.001911,-0.00001,-0,-0,-0,Garbage
45,41.657948,-2.385257,0.666144,8.576518,74.176849,-101.939163,37.636276,-0.081385,-0.039512,0.009809,0.011267,-0.007144,35.30761,-0.00058,-0.000333,0.000013,0.000002,-0,28.955168,0.001881,-0.000006,-0,-0,-0,Garbage
55,47.900578,-0.657191,-1.494879,-9.266578,-26.764868,100.067291,42.3577,-0.062905,-0.005582,-0.00161,0.009546,0.006701,38.306568,-0.004535,-0.00002,0.000034,-0.000001,-0,29.478336,0.001829,-0.000008,-0,-0,-0,Garbage
54,49.470055,0.971041,-1.461574,-3.993511,-128.600494,95.402084,45.3755,-0.06607,0.042626,-0.011714,-0.001379,0.009798,41.212975,-0.008192,0.000359,0.000053,-0.000002,-0,29.914759,0.001738,-0.00001,-0,-0,-0,Garbage
52,45.637642,0.877194,-1.454732,11.567753,169.571213,-212.969101,46.450714,-0.141084,0.066894,-0.009712,-0.011355,0.001269,43.84539,-0.009841,0.00071,0.000063,-0.000003,-0.000001,30.244932,0.00161,-0.000012,0,-0,-0,Garbage
49,39.599972,-3.031976,-2.511954,12.490148,38.403004,-93.020622,38.051338,-0.196287,-0.019507,0.015341,0.011565,-0.02124,36.565331,-0.008629,0.000045,0.000024,0.000002,0,29.426762,0.001391,-0.000006,-0,-0,-0,Garbage
33,45.24052,-0.982922,0.065973,-4.247258,17.933977,105.885941,42.968109,-0.136045,-0.006491,0.000855,0.007163,-0.002597,39.9021,-0.011224,0.000487,0.000038,-0.000001,0,29.99407,0.001394,-0.000009,-0,-0,-0,Garbage
56,49.324162,1.695985,0.265434,-3.462945,21.289743,-70.440384,46.474792,-0.060197,0.015277,-0.022744,0.000029,0.022,43.214249,-0.012236,0.000938,0.000049,-0.000004,-0,30.471502,0.001374,-0.000011,0,-0,-0,Garbage
13,19.013582,-0.561754,0.970401,5.783503,-17.549961,-69.672089,22.715504,-0.066813,-0.006368,-0.001521,-0.005072,-0.010424,29.697802,-0.026365,0.000083,-0.000001,0.000001,-0,32.086922,-0.006602,-0.000012,0,0,-0,Garbage
18,18.375551,0.136055,-2.237595,-6.666489,69.555733,107.066597,21.484325,-0.048194,-0.001917,0.000516,-0.002476,-0.001066,28.295933,-0.021889,0.000122,0.000005,0.000001,-0,31.123989,-0.006738,-0.00001,0,0,0,Garbage
32,25.428993,-0.34248,-0.587455,-0.261839,62.645733,-97.587166,30.932348,-0.096682,-0.009323,0.001852,-0.002191,-0.004058,35.676323,-0.042633,-0.000119,-0.000011,-0,-0,34.875008,-0.006642,-0.000015,0,0,-0,Garbage
16,22.773878,-0.707754,3.1549,3.100653,-97.284569,104.298225,28.161451,-0.127115,-0.006794,0.003704,-0.009183,-0.018408,33.716976,-0.036089,0.000027,0.000001,0,-0,33.731808,-0.006926,-0.000014,0,0,-0,Garbage
21,20.603319,-1.326485,0.264908,4.547373,77.379982,12.225627,25.961319,-0.100146,-0.001226,0.003937,-0.003724,-0.015766,31.865368,-0.029378,0.000142,0.000009,0,-0,32.611488,-0.007066,-0.000013,0,0,-0,Garbage
17,20.036766,-0.609809,0.602545,2.746068,-35.460812,-113.178482,24.411919,-0.05623,0.002254,0.003017,0.004066,-0.000913,30.176287,-0.023146,0.0002,0.00001,0,-0,31.536217,-0.007077,-0.000011,0,0,-0,Garbage
26,20.59392,0.743629,0.152295,-5.566069,-58.099304,83.643318,23.38065,-0.01986,0.003061,0.00133,0.003932,0.011619,28.686214,-0.017886,0.000194,0.000007,-0,-0,30.524958,-0.006981,-0.000009,0,0,-0,Garbage
23,20.092615,0.463639,-0.968653,-2.958164,81.161919,-19.423027,22.660273,-0.002396,0.001587,0.000409,-0.001202,0.009777,27.40963,-0.013947,0.000135,0.000002,-0,-0,29.592909,-0.006802,-0.000006,0,0,0,Garbage
30,34.214951,-1.123309,-1.306576,1.600984,-4.125154,150.162842,40.273808,-0.164134,-0.002428,0.008615,-0.001222,-0.001844,40.535793,-0.054732,-0.000295,-0.000007,-0,-0,36.680023,-0.006838,-0.000018,0,0,-0,Garbage
30,30.503622,0.576438,0.902419,-2.366817,109.526886,-152.677765,35.996246,-0.201405,-0.008509,0.00509,-0.003237,0.002406,38.035851,-0.045959,-0.000056,0.000004,-0.000001,-0,35.380154,-0.007132,-0.000016,0,0,-0,Garbage
9,25.522017,-0.640155,1.643006,4.75341,-147.785172,-80.705826,32.636478,-0.153963,-0.002159,0.003072,-0.000703,-0.00673,35.691566,-0.036764,0.000135,0.00001,-0.000001,-0,34.101814,-0.007275,-0.000014,0,0,-0,Garbage
17,23.028601,-0.892437,-0.38966,5.744845,20.13751,135.938644,30.224665,-0.081043,0.006049,0.001457,0.001448,-0.009243,33.557026,-0.028181,0.000241,0.000011,-0.000001,-0,32.869156,-0.007281,-0.000012,0,0,-0,Garbage
18,23.382013,1.079,-1.002361,-10.6135,94.526436,-10.133583,28.521593,-0.026337,0.007718,-0.001481,-0.000017,0.003544,31.663651,-0.020912,0.000256,0.000006,-0.000001,-0,31.70278,-0.007173,-0.000009,0,0,-0,Garbage
16,23.272202,0.576178,0.258301,-1.838367,-4.801867,2.249942,27.227554,-0.006114,0.003401,-0.0022,-0.000474,0.005373,30.016956,-0.015359,0.000197,0.000001,-0,0,30.619209,-0.006976,-0.000006,0,0,-0,Garbage
17,21.680101,-0.533171,-0.062932,9.61503,-100.194656,-78.392654,26.172234,-0.011742,-0.001882,-0.001427,0.001015,-0.001975,28.596512,-0.011676,0.000094,-0.000003,-0,0,29.630304,-0.006717,-0.000004,0,0,0,Garbage
52,48.729462,-1.009413,-0.848762,5.031336,-25.537813,-204.1548,51.102821,-0.214792,0.006387,0.011283,0.001193,0.002001,45.403946,-0.065528,-0.000466,-0,-0.000001,-0,38.453392,-0.006905,-0.00002,0,0,-0,Garbage
49,44.070541,0.417646,-0.083767,-11.689467,-69.011345,155.254959,45.428261,-0.249716,-0.008573,0.004694,0.008665,0.020497,42.331516,-0.054654,-0.000158,0.000006,-0.000001,-0,36.998741,-0.007207,-0.000018,0,0,-0,Garbage
27,36.206093,-0.194673,0.437754,-3.618325,90.703857,50.894924,41.055882,-0.179932,-0.004401,0.000092,0.004791,0.010842,39.47934,-0.043044,0.000087,0.000008,-0.000002,-0,35.565216,-0.007352,-0.000015,0,0,-0,Garbage
30,32.202431,-0.314392,-0.34332,6.117182,-25.865398,-121.866554,37.882084,-0.074605,0.006404,-0.002847,-0.001249,-0.007137,36.896049,-0.032178,0.000229,0.000007,-0.000002,-0,34.178852,-0.007356,-0.000012,0,0,-0,Garbage
36,32.504894,0.221997,-1.212555,-0.542392,41.218975,51.704338,35.493008,-0.001301,0.009372,-0.004502,-0.002529,-0.010599,34.603531,-0.022999,0.000262,0.000002,-0.000001,-0,32.861801,-0.00724,-0.000009,0,0,-0,Garbage
31,31.801359,-0.031041,0.114295,-1.3544,-103.947334,18.671005,33.500488,0.015978,0.004636,-0.002616,0.000013,-0.005964,32.595772,-0.015956,0.00021,-0.000003,-0.000001,0,31.631802,-0.00703,-0.000006,0,0,-0,Garbage
36,29.016018,-0.384114,-2.151772,5.511431,114.747543,-48.785023,31.756105,-0.002781,-0.001686,0.000367,0.002777,-0.000554,30.839191,-0.01113,0.000111,-0.000006,-0,0,30.50157,-0.006752,-0.000003,0,0,0,Garbage
25,27.166006,0.460778,0.14458,-3.259939,-66.212234,57.916107,30.31756,-0.02299,-0.0064,0.000347,0.003399,0.010055,29.286444,-0.00835,0.000002,-0.000007,0,0,29.478773,-0.006434,-0,0,0,0,Garbage
80,65.611977,-0.339455,-3.455127,-10.847962,122.710167,192.486847,61.125267,-0.215575,0.014729,0.009733,0.003965,0.004182,49.884491,-0.073261,-0.000592,0.000009,-0.000001,0,40.157124,-0.006835,-0.000022,0,0,-0,Garbage
86,60.122726,-2.120447,-4.692957,0.492645,-76.748772,-10.406574,54.560654,-0.233141,-0.001383,0.005654,0.013675,0.006545,46.239914,-0.060775,-0.000263,0.000007,-0.000002,-0,38.553078,-0.007143,-0.000019,0,0,-0,Garbage
33,52.117622,-1.109965,1.553272,-1.108286,-26.801479,24.022175,49.646507,-0.153859,-0.004107,-0.002311,0.006505,0.00738,42.89661,-0.047216,-0.000002,0.000004,-0.000002,-0,36.970753,-0.007292,-0.000016,0,0,-0,Garbage
43,48.398827,0.907261,1.732319,-5.281022,70.052582,-20.549963,46.065762,-0.036099,0.002364,-0.00967,-0.002003,0.004609,39.892223,-0.034504,0.00015,-0,-0.000002,-0,35.437904,-0.007296,-0.000012,0,0,-0,Garbage
48,47.643387,-0.029526,-0.155979,9.772825,-88.347137,-44.524723,43.163101,0.041478,0.006397,-0.009333,-0.002891,-0.004067,37.234135,-0.023807,0.000193,-0.000005,-0.000001,0,33.978134,-0.007177,-0.000009,0,0,-0,Garbage
48,44.029903,-0.315223,0.586435,3.421216,33.379337,-23.768024,40.465702,0.050072,0.005717,-0.001853,-0.002522,-0.004805,34.902035,-0.0156,0.000155,-0.000008,-0.000001,0,32.610264,-0.00696,-0.000005,0,0,-0,Garbage
36,39.209831,0.038845,-0.549722,-10.084768,37.807617,100.550842,37.917793,0.01766,0.001792,0.005443,-0.001872,0.000507,32.848972,-0.009869,0.000078,-0.000009,-0,0,31.347656,-0.006672,-0.000002,0,0,0,Garbage
38,37.591583,-0.419398,-1.080332,1.70228,13.884371,-51.534351,35.720158,-0.010626,-0.004014,0.007162,0.002529,-0.000897,31.016169,-0.006327,-0.000001,-0.000007,0,0,30.198378,-0.006339,0.000001,0,0,0,Garbage
38,37.40279,-0.171804,0.414354,3.395943,-69.013687,-52.254211,33.934532,-0.009836,-0.006574,0.004083,0.00553,-0.00483,29.354431,-0.004598,-0.000051,-0.000005,0,-0,29.165199,-0.005986,0.000004,-0,-0,0,Garbage
77,75.3209,-0.126712,-0.170616,-0.190769,31.904881,46.957287,67.827919,-0.154957,0.022732,0.004472,0.002821,0.001564,53.599094,-0.076389,-0.000639,0.000019,-0.000001,0,41.754986,-0.006629,-0.000022,0,0,-0,Garbage
110,69.101273,-2.935419,-6.009325,13.026641,230.414597,-65.765411,61.076958,-0.143631,0.013843,0.004318,0.005291,-0.01661,49.416676,-0.063116,-0.000348,0.000007,-0.000002,0,40.010357,-0.006939,-0.000019,0,0,-0,Garbage
66,66.041008,-0.534631,-0.795728,5.495577,-115.272377,-159.999359,56.2108,-0.082811,0.000824,-0.004284,0.002252,-0.006668,45.630562,-0.048464,-0.000119,-0.000002,-0.000002,0,38.289063,-0.007093,-0.000015,0,0,-0,Garbage
84,65.410629,2.405729,0.926086,-9.700508,-95.881554,165.423294,52.678783,0.007845,-0.004455,-0.012633,-0.000935,0.014712,42.26215,-0.034703,0.000015,-0.000008,-0.000002,0,36.620415,-0.007102,-0.000011,0,0,-0,Garbage
75,62.462223,1.169518,0.874093,0.415862,96.330109,-21.177586,49.568665,0.068208,-0.002267,-0.009969,-0.001378,0.014396,39.299545,-0.023159,0.000057,-0.000011,-0.000001,0,35.029263,-0.006986,-0.000007,0,0,-0,Garbage
46,55.245876,-0.033908,1.746971,1.720749,-28.586565,-8.302315,46.316799,0.070498,0.002272,-0.000062,-0.003247,0.003149,36.705742,-0.014291,0.000039,-0.000011,-0,0,33.535297,-0.00677,-0.000004,0,0,-0,Garbage
43,47.782043,-0.219607,2.244172,-6.072907,-66.952614,28.239103,42.982384,0.035429,0.003944,0.007657,-0.004428,-0.005752,34.420528,-0.007982,-0,-0.000009,0,0,32.152397,-0.006479,-0,0,0,0,Garbage
59,45.496368,-1.284914,0.386546,4.726078,22.247259,-54.52602,39.970646,0.00337,0.001074,0.009176,0.000266,-0.016518,32.375248,-0.00384,-0.000026,-0.000006,0,0,30.888798,-0.006141,0.000003,-0,0,0,Garbage
72,45.846882,-0.684678,-2.99848,4.285232,90.269203,99.59317,37.49279,0.000762,-0.002824,0.003894,0.004448,-0.016163,30.513525,-0.001447,-0.00002,-0.000003,0,-0,29.747309,-0.00578,0.000006,-0,-0,0,Garbage
63,74.086838,-0.162615,7.930653,8.325044,-255.149597,-312.850098,69.751999,-0.052141,0.028179,-0.005158,-0.00118,-0.007197,56.252548,-0.073914,-0.00059,0.000028,-0.000001,0,43.215126,-0.006292,-0.000022,0,0,-0,Garbage
40,66.384552,-0.843528,5.341655,5.94321,-111.824455,6.533264,63.44458,-0.01613,0.027762,-0.001898,-0.007454,-0.013023,51.597813,-0.06088,-0.000388,0.000008,-0.000002,0,41.341991,-0.006603,-0.000018,0,0,-0,Garbage
82,68.389114,0.707028,-4.11629,-4.47108,197.249954,209.32338,59.083736,-0.005729,0.006928,-0.003002,-0.004171,-0.003136,47.444096,-0.046277,-0.000235,-0.000006,-0.000002,0,39.494804,-0.006762,-0.000014,0,0,-0,Garbage
108,71.460838,1.455022,-1.859448,-3.766196,12.928363,-69.790901,55.948647,0.019967,-0.010813,-0.003228,-0.000287,0.011262,43.792294,-0.032534,-0.000147,-0.000013,-0.000001,0,37.704208,-0.006779,-0.00001,0,0,-0,Garbage
61,68.048065,0.879234,2.165172,-1.728838,-146.665161,-11.897709,52.940575,0.047324,-0.014684,0.00005,0.00092,0.012336,40.607712,-0.021015,-0.000115,-0.000014,-0,0,35.996052,-0.006673,-0.000006,0,0,-0,Garbage
97,60.483955,0.134334,-3.558871,2.649815,178.566559,-48.729668,49.400356,0.052947,-0.00926,0.002114,0.002081,0.001813,37.835037,-0.012115,-0.000109,-0.000012,0,-0,34.390675,-0.006466,-0.000002,0,0,-0,Garbage
44,51.46817,0.025883,0.563973,6.229062,-13.883899,-47.553707,45.450245,0.032376,-0.001066,0.001173,0.001827,-0.008349,35.40147,-0.005614,-0.000098,-0.000008,0,-0,32.902222,-0.006183,0.000002,0,0,0,Garbage
36,46.019508,-0.314837,2.949159,-5.104595,-96.194557,156.452316,41.690781,0.004021,0.005789,0.000201,-0.0008,-0.012187,33.230259,-0.001052,-0.00006,-0.000004,0,-0,31.538992,-0.00585,0.000005,-0,-0,0,Garbage
51,44.340233,-0.148587,-0.872336,-1.367359,0.787214,-71.784851,38.561844,-0.006452,0.006788,-0.001424,-0.003499,-0.003676,31.258797,0.001973,0.000012,-0.000001,0,-0,30.303642,-0.00549,0.000008,-0,-0,0,Garbage
67,66.908401,0.451536,0.432311,-3.614062,-27.685511,183.348755,67.178703,0.046927,0.02461,-0.016814,-0.002813,-0.009581,57.685585,-0.065581,-0.000448,0.000033,-0.000001,0,44.511444,-0.005838,-0.00002,0,0,-0,Garbage
40,58.568825,1.669456,5.202607,-5.717864,6.159194,-13.266382,61.687435,0.093085,0.027979,-0.007507,-0.010525,0.007058,52.649906,-0.05384,-0.00037,0.000009,-0.000001,0,42.524807,-0.006146,-0.000016,0,0,-0,Garbage
50,60.163208,0.420559,-0.217131,-1.872071,-47.290482,-56.969952,58.02103,0.04218,0.007782,0.004908,-0.006028,0.006974,48.223518,-0.040531,-0.000317,-0.000007,-0,0,40.567719,-0.006311,-0.000012,0,0,-0,Garbage
84,63.814728,-1.697543,-3.105416,4.741579,82.40284,-22.453306,55.397346,-0.007044,-0.014275,0.014685,-0.000713,-0.006656,44.384445,-0.027991,-0.000289,-0.000014,0,0,38.671791,-0.006341,-0.000008,0,0,-0,Garbage
54,62.493156,-0.805817,1.545173,-1.228333,55.110649,1.018192,52.666416,-0.016878,-0.024501,0.013596,0.001893,-0.009447,41.073589,-0.017462,-0.000272,-0.000013,0.000001,-0,36.863632,-0.006252,-0.000004,0,0,-0,Garbage
54,57.810398,0.758571,1.165782,-6.106286,-186.03978,122.197533,49.099464,-0.004375,-0.022573,0.002211,0.007616,-0.003431,38.216942,-0.009218,-0.000243,-0.000009,0.000001,-0,35.163967,-0.006062,-0,0,0,-0,Garbage
44,49.95182,1.168677,-1.54444,1.994733,52.679348,-35.413212,44.803986,-0.00044,-0.009599,-0.008885,0.009154,0.002669,35.730328,-0.00295,-0.000181,-0.000004,0.000001,-0,33.587017,-0.005796,0.000003,-0,0,0,Garbage
62,41.535313,0.392713,-3.21543,7.81724,115.943443,-146.065598,40.501804,-0.013022,0.009096,-0.011071,-0.001481,0.009185,33.530563,0.001814,-0.000083,-0.000001,0,-0,32.140896,-0.005478,0.000007,-0,-0,0,Garbage
20,35.882923,0.009657,3.399726,-0.790364,-104.075539,32.044773,36.87104,-0.023131,0.019043,-0.00606,-0.011799,0.011954,31.549465,0.00539,0.000046,-0.000001,-0,-0,30.827969,-0.00513,0.000009,-0,-0,0,Garbage
81,59.717194,1.822333,-6.264034,-5.399127,290.820526,199.329453,61.661041,0.095819,0.009489,-0.02193,-0.00227,0.005284,57.893326,-0.051908,-0.000241,0.000033,-0,0,45.624146,-0.005285,-0.000018,0,0,-0,Garbage
38,53.5383,2.631274,0.756414,-12.614103,-144.896469,69.36232,57.055759,0.145678,0.012999,-0.007123,-0.003041,0.010834,52.587914,-0.042361,-0.000285,0.00001,0,0,43.54166,-0.005589,-0.000014,0,0,-0,Garbage
41,52.65464,-0.766399,3.499687,4.623105,-58.481213,-153.379791,54.025215,0.059111,0.001849,0.012859,-0.001084,-0.001351,47.996563,-0.031497,-0.000332,-0.000005,0.000001,0,41.493099,-0.005761,-0.00001,0,0,-0,Garbage
42,54.646049,-3.512217,0.672789,11.316329,40.401451,10.079051,51.81226,-0.039855,-0.01425,0.023289,-0.000012,-0.019998,44.074043,-0.021285,-0.000364,-0.00001,0.000001,0,39.510849,-0.005807,-0.000006,0,0,-0,Garbage
54,55.712463,-1.499714,-0.789746,-0.189102,-64.189857,54.262596,49.352589,-0.082107,-0.025746,0.015956,0.001115,-0.016692,40.737244,-0.012682,-0.000362,-0.000009,0.000002,-0,37.621887,-0.005739,-0.000002,0,0,-0,Garbage
55,53.145451,0.510839,0.010916,-4.423719,112.022667,-33.860786,45.922009,-0.072652,-0.026593,-0.000052,0.005628,-0.000487,37.894535,-0.005777,-0.000315,-0.000004,0.000002,-0,35.84705,-0.005575,0.000002,0,-0,-0,Garbage
56,45.586864,0.590702,-1.151054,-2.343757,-42.200752,37.983082,41.583775,-0.048414,-0.012494,-0.010621,0.006537,0.011865,35.451923,-0.000197,-0.000217,0,0.000001,-0,34.200394,-0.005336,0.000005,-0,-0,0,Garbage
32,35.238369,0.61665,-1.213979,0.419663,-46.617233,-32.052322,37.090664,-0.033457,0.010607,-0.011053,-0.002979,0.017814,33.321293,0.004476,-0.000079,0.000001,0,-0,32.689671,-0.005042,0.000008,-0,-0,0,Garbage
19,27.406729,0.361515,2.379293,-2.953404,90.913528,44.215191,33.276669,-0.024887,0.025053,-0.004824,-0.010796,0.00956,31.429092,0.008408,0.000076,-0.000002,-0.000001,0,31.316826,-0.004715,0.000011,-0,-0,0,Garbage
44,53.026234,1.568722,-1.109874,5.688056,-78.815041,-215.364731,54.952595,0.083339,-0.010373,-0.013173,-0.001521,0.017893,57.017262,-0.034069,-0.000004,0.000028,0,0,46.540573,-0.004657,-0.000015,0,0,-0,Garbage
62,49.587135,0.905242,-3.292236,5.505685,204.575775,-101.327202,51.060951,0.142327,-0.005921,-0.003561,0.004554,0.000067,51.566643,-0.027333,-0.000142,0.00001,0.000001,0,44.381962,-0.004954,-0.000011,0,0,-0,Garbage
51,47.581142,-1.027208,1.509166,-4.572684,-48.59185,229.090622,48.465683,0.064908,-0.004785,0.009274,0.004401,-0.011514,46.923965,-0.019807,-0.000263,-0.000001,0.000002,0,42.262375,-0.005133,-0.000007,0,0,-0,Garbage
46,48.585018,-1.754191,2.14315,3.52791,-203.147903,-68.76844,46.465767,-0.042976,-0.010136,0.012389,0.00117,-0.010358,43.021832,-0.01284,-0.000338,-0.000004,0.000002,0,40.214546,-0.005198,-0.000003,0,-0,-0,Garbage
76,50.154156,-0.459131,-3.9545,-0.688676,252.34491,-23.710068,44.170902,-0.107105,-0.017361,0.005434,-0.00089,-0.001424,39.75544,-0.006955,-0.000349,-0.000002,0.000002,-0,38.265518,-0.005158,0.000001,-0,-0,-0,Garbage
50,46.787048,-0.566591,0.021994,3.491573,-103.57869,-43.705055,40.961319,-0.11273,-0.017839,-0.001134,-0.001813,0.004544,37.017773,-0.002015,-0.000295,0.000002,0.000002,-0,36.43597,-0.005026,0.000004,-0,-0,-0,Garbage
39,38.370377,-1.096292,1.716055,4.589633,-53.787636,-21.683735,36.892265,-0.079542,-0.007618,-0.001908,-0.001761,0.004849,34.707024,0.00239,-0.000186,0.000004,0.000001,-0,34.739594,-0.004821,0.000007,-0,-0,0,Garbage
23,28.623398,0.291345,1.313777,-12.039623,125.967651,176.858994,32.677086,-0.035306,0.007757,-0.00062,-0.001181,0.003422,32.731537,0.006575,-0.000045,0.000002,-0,-0,33.183521,-0.00456,0.000009,-0,-0,0,Garbage
14,21.85857,0.466109,-0.224925,-0.289301,-116.414726,-135.589081,29.165131,0.001318,0.018203,0.000024,0.000257,-0.00286,31.01264,0.010515,0.000097,-0.000004,-0.000001,0,31.76918,-0.004264,0.000011,-0,-0,0,Garbage
43,42.942661,0.049219,-1.031149,3.723484,-152.400833,57.722557,44.864929,0.110824,-0.016283,-0.001718,0.005383,-0.001403,49.844975,-0.01007,0.000042,0.000007,0.000002,0,45.04174,-0.004268,-0.000008,-0,-0,-0,Garbage
27,39.488579,0.399114,-1.958463,-1.173306,84.695419,-56.956806,42.488621,0.072196,-0.005613,-0.004258,0.003775,0.000767,45.264992,-0.006414,-0.000113,0.000002,0.000002,0,42.872768,-0.004455,-0.000004,-0,-0,-0,Garbage
39,40.197983,1.07251,-0.716952,-5.977659,167.589859,34.619759,40.53817,-0.014269,-0.002214,-0.006109,0.00056,0.008964,41.481071,-0.003288,-0.000205,0.000002,0.000002,-0,40.781124,-0.004541,0,-0,-0,-0,Garbage
45,40.817589,0.305395,0.643595,-0.353045,-203.407196,7.213616,38.32914,-0.085606,-0.003704,-0.004966,-0.001984,0.007379,38.370369,-0.000686,-0.000224,0.000005,0.000002,-0,38.793659,-0.004532,0.000003,-0,-0,-0,Garbage
27,36.116638,-0.649814,0.996832,1.641377,31.447479,21.89539,35.425034,-0.106216,-0.002799,0.000665,-0.005801,0.000834,35.813736,0.001774,-0.000178,0.000008,0.000001,-0,36.93055,-0.004437,0.000006,-0,-0,-0,Garbage
29,29.094183,-0.699373,-0.236912,-0.872717,114.81234,-25.991579,31.927273,-0.072566,-0.000262,0.006593,-0.005003,-0.00502,33.703987,0.00452,-0.000088,0.000007,0,-0,35.204823,-0.004272,0.000008,-0,-0,0,Garbage
13,32.051498,1.275954,-1.056605,2.127109,30.208277,-145.703613,37.022533,0.082195,-0.00006,-0.012822,-0.000981,0.015358,43.31815,0.007483,0.000093,0.000002,0.000002,-0,43.327126,-0.003754,-0,-0,-0,-0,Garbage
33,32.493771,1.619319,-0.300085,-7.916642,-18.018007,69.955139,35.05827,0.02461,0.00636,-0.014646,0.000621,0.011436,39.740948,0.006549,0.000006,0.000005,0.000001,-0,41.213699,-0.003862,0.000003,-0,-0,-0,Garbage
32,31.809191,-0.101485,1.060389,6.315828,-44.687691,-24.444666,32.939388,-0.041539,0.008197,-0.007393,0.001388,-0.000973,36.856552,0.005591,-0.000015,0.000009,0.000001,-0,39.209389,-0.003886,0.000005,-0,-0,0,Garbage
16,26.746283,-0.424131,-0.757627,0.902446,35.152241,-29.792347,30.43997,-0.067962,0.009556,0.001571,-0.00288,-0.005232,34.537495,0.00523,0.000011,0.000011,0,-0,37.333683,-0.003832,0.000008,-0,-0,0,Garbage
24,27.829641,0.158602,1.378159,0.474992,-54.440132,7.861291,30.918682,0.057337,0.013175,-0.011892,0.003377,0.000104,38.067921,0.01573,0.000247,0.000006,0,-0,41.519806,-0.003187,0.000005,-0,-0,0,Garbage
51,53.546127,1.281443,0.681894,-6.129947,-104.927734,78.132607,53.889099,0.311589,0.023571,-0.016123,-0.005133,0.004268,50.84111,0.089099,0.000901,-0.000043,-0.000003,0,41.123955,0.005961,0.000006,-0,-0,0,Garbage
21,41.238235,1.457055,3.446444,2.74622,14.183203,-82.454605,45.200027,0.365931,0.042299,0.00314,-0.016743,-0.010528,45.850842,0.087619,0.000971,-0.000034,-0.000002,-0,39.457169,0.005921,0.00001,-0,-0,0,Garbage
37,34.231838,0.415191,1.408131,5.017223,34.278667,-57.809937,37.44899,0.346377,0.035288,0.018545,-0.009167,-0.01571,41.320938,0.080717,0.000988,-0.000017,-0.000001,-0,37.734325,0.005704,0.000012,-0,-0,0,Garbage
26,27.904903,-0.534279,-1.305729,-0.928418,-23.330156,41.890289,31.032314,0.244734,0.00985,0.018171,0.00462,-0.006639,37.264717,0.068047,0.000922,0.000003,0.000001,-0.000001,35.990528,0.005327,0.000014,-0,-0,0,Garbage
59,53.3507,2.67123,-0.723314,6.982198,243.579834,-157.403473,53.441475,0.55656,-0.026279,-0.016046,0.00169,0.000382,51.076649,0.12329,0.000559,-0.000082,-0.000001,0.000001,40.95919,0.007007,0.000003,-0,-0,0,Garbage
33,42.766312,1.882208,3.112592,-2.07235,-277.707214,140.28923,45.884842,0.638923,0.015338,-0.001675,-0.010386,-0.009294,46.653458,0.123815,0.000699,-0.000076,-0.000001,0,39.378609,0.007109,0.000006,-0,-0,0,Garbage
33,36.186512,0.440918,2.58175,-4.080481,22.817245,-11.597886,39.241325,0.603236,0.041644,0.013817,-0.010574,-0.01216,42.606239,0.116761,0.000824,-0.000056,-0.000002,-0,37.735119,0.006995,0.000008,-0,-0,0,Garbage
